,별점,리뷰내용,작성자,작성일자,공감,비공감
0,10,마블 3000만큼 사랑합니다 ,전은호(eunh****),2019.04.24 10:31,23900,674
1,10,Avengers Assemble! ,송(hiuh****),2019.04.24 09:35,15841,445
2,10,I'm Ironman. ,ubola(ubol****),2019.04.24 10:32,15438,477
3,10,관람객아이언맨으로 시작해서 아이언맨으로 끝난다.. ,해피사과(qord****),2019.04.24 11:05,14604,595
4,10,아스가디언즈 오브 갤럭시 벌써부터 기대됨 ㅋㅋㅋㅋ ,마즈(choi****),2019.04.24 10:47,11959,438
5,10,히어로물보고 울줄 누가알겠습니까 ,이만호(manh****),2019.04.24 10:07,10361,305
6,10,인피니티워가 10년을 무너뜨리는 영화라면엔드게임은 10년을 돌아보는 영화입니다 ,메주0228693848(wook****),2019.04.24 12:20,9809,263
7,10,쥐가다살렸음 ㅋㅋㅋㅋ ,에헴(krth****),2019.04.24 15:26,9064,259
8,10,관람객마지막 한타에서 쌌습니다 ,김대훈(eogn****),2019.04.24 10:51,8739,383
9,10,10점 안주는 사람들은 마블에 6에서900까지밖에 애정이 없는거 ... ,tlsg****,2019.04.24 11:50,7661,445
10,10,영화 늦게 볼 수밖에 없는사람들을 생각해서 스포 자제해주세요ㅠㅠㅠ ,한승원(brya****),2019.04.24 09:07,7350,610
11,10,토르 등장씬보다 멋있는 어벤져스 집결씬 ,jjw0****,2019.04.24 10:40,6736,182
12,10,관람객고맙다.나의 20대를 채워줘서 ,pkt(anie****),2019.04.24 10:51,6325,187
13,10,"내 어린시절 11년을 즐겁게 해준 어벤져스 원년 멤버들... 마블 영화 한편 한편이 저의 초중고 시절, 울고 웃었던 추억이 되었어요. 아 눈물날거같애. 그동안 즐거웠고 감사했습니다. ",도망노비(rlad****),2019.04.24 09:41,5848,204
14,10,와 내가 3시간동안 화장실을 안갔어 ;;; ,플레기(azz2****),2019.04.24 09:38,5296,162
15,8,가장 큰 충격은 쿠키영상이 없단거다 ,케사장(kyun****),2019.04.24 10:29,5481,459
16,10,관람객토르의 뱃살은 밸런스를 위해서라는 게 학계의 정설 ,Feel(jp54****),2019.04.24 13:41,4847,147
17,10,관람객뭐 심하게 재미있지는 않고... 한 4번정도만 봐야겠어요... 아이맥스로.. ,Expiration(cras****),2019.04.24 12:29,4870,181
18,10,헤일... 하이드라... ,AlphaHyeon(alph****),2019.04.24 10:42,4573,158
19,10,토르 등장씬은 마블 역대 명장면중 2위로 물러났다 ,민샥(hong****),2019.04.24 13:00,4412,148
20,10,캡틴이 행복하면 그걸로 됐어. ,정순종(jmk8****),2019.04.24 13:53,4206,130
21,10,하일하이드라 ㅋㅋㅋㅋ 650석 사람들 다빵터졌다 ,정모(wjda****),2019.04.24 11:36,3906,185
22,10,"자기밖에 모르던 사람은 모두를 위하고타인밖에 모르던 사람은 자기를 위할 줄 알게되는지금까지의 인생에 복수(avenge)할 줄 아는 사람, 그런 영웅들의 이야기 ",어린버섯(wise****),2019.04.24 21:59,3798,98
23,10,"앞으로 얼마나 더 재미있고 얼마나 더 웅장한 영화들이 나올지 모르겠지만, 2008년 아이언맨1을 시작으로 2019년 어벤져스 앤드게임까지 내 인생의 영화시리즈중 최고의 10년을 선사해준 마블에 감사합니다. 어벤져스 ...",JB(dksw****),2019.04.24 10:41,3423,92
24,10,그래서로키는어디로감? ,김시철(tlcj****),2019.04.24 11:02,3108,128
25,10,진짜 대박이라는말밖에 안나옵니다... ,amazing(mins****),2019.04.24 09:07,3006,186
26,10,마블 어벤져스 만세! 이제 멀티버스의 세계속으로 ,jing****,2019.04.24 12:54,3697,1214
27,10,관람객3시간에 담은 11년 마블의 역사 인정 ,rude****,2019.04.24 10:55,2493,46
28,10,<관람 전 필수사항>모든 마블시네마틱유니버스 보기 아이언맨1 부터... ,이준혁(dlwn****),2019.04.24 10:03,2535,103
29,10,한마디만 할게 스포아니다 화장실 갈타이밍은 도쿄 그때 가라 ,kof3****,2019.04.26 10:33,2458,60
30,10,이 모든게 닥터 스트레인지의 엔드게임이었다는거.. ,이재근(jkle****),2019.04.24 14:39,2446,62
31,10,관람객I'm Iron Man. ,insilio12(ghkj****),2019.04.24 11:16,2482,106
32,10,스포하는 색히들 평생 저주 받아라 ,엘지직관두번(kimt****),2019.04.24 09:32,2559,196
33,10,관람객이 영화 제대로 즐길려면 마블 전작 다 보고 오셔야합니다. ,닭둘기(fnvl****),2019.04.24 12:48,2180,56
34,10,히어로물 뻔하다고 여친때메 이거 안보고 영화 생일봤음 상영관1개였는데 여친 나 단두명 이었음 그 넓은 영화관에진짜 존나진지하게 헤어질까 고민중임 ,하하하하ㅡㅡ(altj****),2019.04.24 16:18,2540,425
35,10,마블을 대표하는 가장 상반된 두 히어로가 맞이하는 가장 서로에 가까운 결말 ,이응이응(djju****),2019.04.24 19:13,2073,40
36,10,하워드 스타크와 하워드 포츠가 만날 때 너무 애잔했다.. ,thislove(two_****),2019.04.25 03:53,2055,33
37,10,자신만을 위해 살아온 아이언맨은 모두를 위해 희생하고 모두를 위해 희생해온 캡틴은 자신을 위해 선택했다 ,악튜러스888(arct****),2019.04.25 18:48,1952,50
38,10,영웅들 한 곳에 모이는 씬에서 지립니다... ,로그인하는놈들디짐(doyo****),2019.04.24 12:09,1918,28
39,10,관람객조조예매하고 못일어났다.. ,나날(lst9****),2019.04.24 12:14,2003,139
40,10,그래서 아스가디언즈 오브 갤럭시는 언제 개봉인가요?ㅋㅋㅋ ,sjh0****,2019.04.24 11:25,1881,44
41,10,엉덩이는 역시 미국 엉덩이! ,Akkkkkkkkkkkkkk(kiss****),2019.04.24 13:19,1835,59
42,10,솔직히 극한직업이랑 이 영화랑 같은 표값인게 말이안됨ㅋㅋ ,Mylove709(mylo****),2019.04.24 21:10,1868,130
43,10,해리포터 마지막 시리즈 보다 더 해 이 느낌은... ,연홍(yooo****),2019.04.24 10:37,1757,75
44,10,7시 처음 상영영화로 봤어요 그냥 아무말도 안하겠습니다 제가 느낀 감정을 보는 모든분들이 느꼈으면 좋겠어요 일단 보세요 제발ㅠ ,miinaedahhm(miky****),2019.04.24 10:39,1695,92
45,10,인피니티워가 더 낫다. 근데 평생 기억에남게 될 건 엔드게임이다. ,Seonk(keum****),2019.04.24 11:00,1622,130
46,10,관람객아이언맨으로 시작해 아이언맨으로 끝나는 대장정 ,도시여우(city****),2019.04.24 10:49,1471,45
47,10,시간가는줄 모르고 봤지만 액션만 기대하면 절대 안됩니다. 각 캐릭터별로 스토리를 풀다보니 액션보단 드라마영화에 가깝다고 느껴지네요.. 느낌은 예전에 다크나이트를 보고 다크나이트라이즈를 본느낌?? 4가 정말 재밌긴 하...,눈꽃(blea****),2019.04.24 10:41,1731,310
48,10,"3,000 love you ",홍대똘아이(msp5****),2019.04.24 11:14,1277,40
49,10,진짜 마지막에 너무 먹먹햇어요... 마블팬이시라면 꼭 보셔야해요.. ,차박손(rjsd****),2019.04.24 10:15,1261,35
50,10,오랜 친구를 떠나보내는기분..공허하다...좌석에서 일어나자마자 그립다 ,yaku****,2019.04.24 19:55,1246,21
51,10,마블의 시대에 살게 해주셔서 감사합니다 ,가닝(alst****),2019.04.24 11:57,1103,28
52,10,관람객다음 아이언맨은 아이언맨3에나온 꼬마애구나... ,pdga****,2019.04.24 11:30,1106,88
53,10,관람객엔드게임이라는 부제는 누가 붙혔는지는 몰라도 진짜 완벽하다 ,Rot0(roto****),2019.04.24 13:07,1001,23
54,10,아이언맨1부터 본사람들은 알꺼에요 이영화는 그동안 본 모든걸 보상받을 수 있는 영화라는걸 ,tlsg****,2019.04.24 13:29,978,21
55,10,감히 내가 평가 할 수준의 영화가 아니다... 10점도 부족하다 별점 3000만큼 준비해줘요...ㅠㅠ ,egsiduwj(dhek****),2019.04.24 11:21,951,48
56,10,들쥐가 양자역학기계의 버튼을 누를 수 있는 확률 = 세상을 살릴 수 있는 확률 = 1/1400만 크... ,god7****,2019.04.25 00:55,917,23
57,10,관람객쿠키없으니까 기다리지마세요 ,딩동(appl****),2019.04.24 11:29,969,81
58,10,옆에 여자 입틀어막고 보더라 물론 나도 같이막고봄 ,배신왕(terr****),2019.04.24 10:49,908,37
59,10,어벤져스!!! 어셈블 ,이제좀해볼라꼬(daew****),2019.04.24 09:07,867,47
60,10,자기밖에 몰랐던 아이언맨은 대의를 위해 희생했고 대의를 위해서만 힘쓰던 캡틴아메리카는 이제야 자신의 삶을 찾았다. 서로 매우 달랐지만 결국 닮아갔다. ,캐샤(bang****),2019.04.26 16:19,800,24
61,10,전투신 미쳤어요 진짜 영화관에서 다들 소리지르고 난리남 ,로켓(inbu****),2019.04.24 10:11,935,173
62,10,가오갤찍는 토르.. 토르 찍는 캡틴.. 캡틴아메리카 찍는 토니..페어웰 어벤져스 ,싱짱(yard****),2019.04.24 18:33,763,15
63,10,내가 마블영화에 네이버평점 이런거 안남기는데하나 확실한건 내가 마블영화보고 운건 처음이다단전에서 올라오는 그런 눈물 마치 내 11년의 만난 연인과 헤어지는데 동영상으로 옛 추억을 되돌려보는 느낌이랄까 가슴이 진정이 ...,한승민(9tmd****),2019.04.24 14:41,757,30
64,10,관람객완다개좋아3000만큼 ,wkrr****,2019.04.24 13:09,735,26
65,10,관람객???? : hail... hydra... ,2d22412(c1s2****),2019.04.24 12:39,748,40
66,10,마블 팬이라면 보고 기분이묘하실듯 ,공집합(gbh1****),2019.04.24 10:41,730,25
67,10,그로 인해 시작된 이 시작을 그가 마무리 지었다 ,명택환(dal2****),2019.04.24 13:13,720,25
68,10,관람객스톤이 없는 타노스는 약할줄 알았는데 그래도 좀 쎄긴 하더라 세명을 걍 갖고놀아버리네 ,32(love****),2019.04.25 01:54,704,16
69,9,타노스... 빌런 주제에 최후까지 이토록 순교자처럼 거룩하면 어쩌잔 거냐... 아. ㅠㅠ ,매직아워(eilo****),2019.04.24 13:00,723,60
70,10,사실상 아이언맨4엿다 ,내일모래(hich****),2019.04.24 19:35,685,26
71,10,마지막 30분이 진짜 불태웠다....전율이.... ,이윤석(lysj****),2019.04.24 11:12,667,25
72,10,난 아이언맨이다. 이거 한줄로 충분 ,8월8일(jusn****),2019.04.24 10:43,630,25
73,10,너무재미있어서 눈물이난다. ,wltn****,2019.04.24 09:39,617,42
74,10,영화보고 버거킹 갔습니다... ,쑥(chdo****),2019.04.24 13:04,522,29
75,10,관람객3000편만 더 만들어 주세요 ,jsm8****,2019.04.24 13:10,514,22
76,10,관람객대작은 대작이네요...시원섭섭하고 아쉽습니다ㅎㅎ ,지젤(rosy****),2019.04.24 11:15,497,23
77,10,cgv하계 I 열 6 번에 앉았던 새기야 봉지과자랑 맥주가 그렇게 쳐먹고 싶었냐?? 니때메 3번 볼거 5번 본다 ㅡㅡ 영화관에서 봉지과자좀 처먹지마세요 제발……… 죽이고 싶습니다 ,이재택(godo****),2019.04.24 17:36,519,69
78,10,단독 영화였으면 8점이였겠지만 지난 10년의 시리즈의 마무리와  MCU 창립멤버들의 최고의 은퇴식으로는 10점 만점 ,hareyan(rlar****),2019.04.24 13:16,472,25
79,10,2명의 죽음이 인류 절반의 죽음 보다 슬픈 것 같다. . . . ,민달팽이(als-****),2019.04.25 18:45,459,28
80,10,토르한테 그렇게 하다니 ㅜㅠ ,irur****,2019.04.24 13:55,424,10
81,10,스타크...수고햇어 ,워니(guss****),2019.04.24 13:01,428,26
82,10,관람객영화 시작하지마자 인생 최대의 급똥이 찾아왔지만 화장실을 가지 않아도 됐다. 시각과 청각을 제외한 모든 감각이 멎었다고 착각할 정도로 최고의 영화. ,잉잉(xax1****),2019.04.24 10:49,437,41
83,10,관람객그래서 로키는 어케되는데? ,li zhengjie(lanp****),2019.04.24 21:55,417,25
84,10,어벤져스에 댓글 알바가 필요할까? ,크리링(scjk****),2019.04.24 09:15,412,33
85,10,관람객와 상영 시간 한 시간 더 했어도 만족했을 것 같다. ,자몽그레이프(cyan****),2019.04.24 18:04,389,12
86,10,영화 보지도 않고서 본 척 하고 스포 하는 애들 극혐. 보지도 않았는데 왜 자꾸 본 척 스포하는거임 관종인가??; ,손갓(ssh9****),2019.04.24 09:19,416,40
87,10,타노스... 그정도 파워면 행성 하나 잡고 왕노릇이나 하면서 살아도 되는데 굳이 우주의 질서를 위해 싸우겠다며 시간과 돈을 써가며 사람 모으고 스톤 모은... 마지막까지 불한당들과 끝까지 의연하게 싸운 모습을 보면 ...,panz****,2019.04.25 16:22,390,17
88,8,관람객재밌는데 캐붕 너무 심했음 ㅠㅜ 재밌긴 재밌는데 아 햄식이 핫바디는 암묵적인 룰 아니었냐고요.... ,룰루랄라(feli****),2019.04.25 01:44,432,76
89,10,여러분 맥주가 그렇게 위험합니다 ,인천대딩(gurw****),2019.04.24 19:22,365,10
90,10,여러분 베댓이외에는 스포가 가득할것이니 평점은 읽지맙시다 ,열정디앤비(werw****),2019.04.24 09:26,377,22
91,10,닥터 인성을 재조명해야함ㅠㅜ ,유산균(hakd****),2019.04.24 15:02,371,18
92,10,영웅들도 인간이었고 삶이있었다.... ,김민수(msms****),2019.04.25 01:33,352,8
93,10,세상에 스토리가 없다고 한 사람 진심인가? 설마 마블 영화를 처음으로 엔드게임부터 본거 아니겠지??단 한편에 마블의 모든 스토리를 관통했는데???? ,ttwoGom(pion****),2019.04.25 11:11,351,8
94,10,"이 영화를 보시려면 아이언맨123, 캡틴 아메리카 123, 어벤저스 123, 가디언스 오브 갤럭시 12, 토르 123, 캡틴 마블 1, 스파이더맨, 앤트맨 12,팬더,닥터스트래인지등 총 20편을 보셔야 합니다.그래야...",juhy****,2019.04.25 16:57,353,17
95,10,전혀생각지못한놈이 캡틴이 된듯... ,장기태(1989****),2019.04.24 13:22,357,25
96,10,관람객재밌었는데 왜 개인적으론 인피니티 워가 더 재밌는것 같이 느껴질까요? 아무튼 세대교체를 위한 영화 잘 봤습니다. 다음에 나오게 될 어벤져스가 기대되네요. ,eluice(rnjs****),2019.04.24 11:15,656,325
97,10,관람객진짜 소름이 돋음 역대급 전투씬인듯 ,정영석(gkgk****),2019.04.24 13:07,317,12
98,10,방광도 울고 나도 울고... ,낮잠(open****),2019.04.24 15:56,317,13
99,10,지난 11년간 MCU를 사랑해준 팬들에게 마치 선물과도 같은 영화.  손수건 꼭 준비하세요 ㅠㅠ ,alice(viie****),2019.04.24 10:51,326,23
100,10, 3시간 동안 양자터널속에 있었던 기분 ,김춘수(sunn****),2019.04.24 13:54,296,9
101,8,재밌는데..진짜 재밌는데 개인적으로 인피니티 워가 더 소름 돋았음.. ,이승빈(sleh****),2019.04.24 10:38,466,181
102,10,아이언맨 1 편부터 봤던 사람들은 눈물나온다 ,Overmanking(konj****),2019.04.25 06:11,283,10
103,10,꼭 보십시요. 마블 팬이 아니어도 표값은 합니다. ,RobertWhittaker(aorm****),2019.04.24 09:40,295,28
104,10,관람객10대는 해리포였고 20대는 어벤져스였다 ,SJ(cha9****),2019.04.26 21:17,265,7
105,10,하워드 포츠 당신도 분명 좋은 아버지가 되었을 거예요. ,allnight(cute****),2019.04.25 22:29,268,11
106,10,관람객토니....그동안 고생 많았어 이제 불안해하지 말고 편안한 곳에서 맛있는거 먹고 푹 쉬어 ,이도연(anyl****),2019.04.24 13:11,292,42
107,10,관람객아 보고나니 뭔가 가족을 떠나보낸 기분이에요 ,스카이다이빙(into****),2019.04.24 17:26,247,4
108,10,I...am ironman. ,쿠요미(dlck****),2019.04.24 10:39,248,13
109,10,관람객미쳤습니다.. 7시 첫 영화 보고 출근하는데기분 세상 짜릿.. 보면서 두손 꼭 모으고 입을 틀어막았어요ㅠㅠㅠㅠ 어벤져스 짜릿해... ,이자두(saga****),2019.04.24 10:51,253,22
110,10,조조로 보고와서 일하고 있는데 자꾸만  생각나고... 벅차고...  뭉클해진다. 영화가 주는 최상의 행복이 이런 게 아닐까 생각한다. ,아틀라스(tins****),2019.04.24 15:32,239,12
111,10,해리포터를 떠나 보낼 때의 감정 ,uago****,2019.04.24 19:57,234,17
112,10,아침 7시 영화 지금 엔딩 크레딧 올라가는 중.일단 모든 편을 다 보고 오시는 걸 추천. 기존 스포는 스포도 아니었음을 미리 알려드려요.화장실 한 번을 못 갔음.... ,innerglow(ayaa****),2019.04.24 10:07,226,10
113,10,관람객콜라 대량 흡입금지 화장실 갈 시간이 없습니다 ,최진영(cjsq****),2019.04.24 18:05,219,7
114,10,관람객아이언맨의 심장이 따뜻했다는 증거.. ,csw2****,2019.04.24 21:46,209,6
115,10,히드라만세에서 터졌었네요 ,dahe****,2019.04.24 13:11,213,11
116,10,어벤저스의 시작과 끝은 아이언맨이다딱 이생각 밖에 안들었음쿠키영상기다리면서 이생각이 들었음(마블영화 최초로 쿠키영상없음) ,sung****,2019.04.24 13:08,213,14
117,10,나는 아이언맨이다... ,jsoo****,2019.04.24 11:17,211,13
118,10,"""그""로 시작해서 ""그""로 끝났다 ",올해는우리꺼(wjdd****),2019.04.24 17:08,202,13
119,10,가디언즈 오브 갤럭시3  토르 출현 할가능성높음 ,안녕하소(cjh2****),2019.04.24 20:32,198,12
120,10,토니스타크는 아이언맨이 됐고 캡틴 아메리카는 스티브 로저스가 됐다. ,불효자(silb****),2019.04.27 08:05,191,6
121,10,말이 필요없으니 그냥 영화관 가서 보세요. 아 참고로 이번영화는 쿠키영상 없습니다. 대신 크레딧영상 보면 다들 찡 할거에요. ,앨리스(acac****),2019.04.24 11:49,200,17
122,10,관람객온몸에 소름만 한 10번정도 돋은듯.. ,fsfssf(rkdc****),2019.04.24 10:35,191,13
123,9,내가 본 히어로 영화중 현재까진 엔드게임이 최고 였다 ,enough(rdxs****),2019.04.24 11:40,203,25
124,10,관람객대강 예상은했지만 포탈열릴 때 지렸다 ,이뎨(tmdr****),2019.04.26 17:23,183,8
125,10,1/1400만이 쥐가 버튼누를 확률이었놐ㅋㅋㅋ ,gh(leeg****),2019.04.26 13:40,174,7
126,10,2번 보겠습니다  아듀  어벤져스 ,Happy Day(mins****),2019.04.24 09:36,184,18
127,10,'목을 쳤어야지'  '응 목따러 왔다' ,밤고양이(anej****),2019.04.24 13:07,171,7
128,10,3000만큼 사랑해. ,123x****,2019.04.24 10:52,170,7
129,10,"진짜 최고의 영화다. 마블은 천재다 이 말 밖에 안 나온다. 끝나고는 벌써 3시간이나 지나있었다는게 믿기지 않았고, 그저 눈물만 났다. 마블과 11년 동안 행복했습니다. 이 시대를 즐길 수 있게 해주셔서 정말 감사합...",황채민(roka****),2019.04.24 13:29,171,9
130,10,관람객진짜 10년의 시작과 끝을 너무 멋있게 보여줬다어셈블 ,HIM(dlck****),2019.04.24 11:57,170,9
131,10,관람객아이언맨4 잘보고 왔습니다. ,헬루(iwon****),2019.04.24 19:55,173,12
132,10,이제 뭘 기다려야 하나요.. ,잠오는민(sksk****),2019.04.24 16:14,166,6
133,10,역시 걸복동 과는 다르네 캬.ㅎㅎ ,hiph****,2019.04.24 09:18,196,38
134,8,결국 세상을 구한건 쥐 한마리인건가..? ,강상우(sang****),2019.04.24 22:46,173,20
135,10,관람객아이언맨 사가라 해도 과언이 아니다.. ,손영준(ojuo****),2019.04.24 10:40,152,10
136,8,관람객쿠키영상 없으니까 친필싸인 다보면 집가도됨 ,허무맨(poki****),2019.04.24 13:22,157,20
137,10,마블 영화들 전부다 봐야지 하나하니 세세히 이해할 수 있어요.안봐놓고 지루하다 하지마십셩. ,염민똥(rjad****),2019.04.24 13:28,139,7
138,10,마지막 전투씬에서 완다가 염력을 이용해 타노스와 대치할때 전투씬말고 다른걸 보았습니다. ,wudy(dudg****),2019.04.25 15:19,186,64
139,10,이제 무슨 낙으로 사냐. ,kkwa****,2019.04.24 20:29,128,7
140,10,어벤저스 어셈블!!ㄷㄷ ,젠틀에디(lym3****),2019.04.24 10:49,128,8
141,10,관람객11년간의 보상당일 아침에 본 사람들이 승리자다 ,narc****,2019.04.24 13:09,134,14
142,10,"관람객 누군가와 같은 시간 속에 같은 기억을 공유하며 함께 살아간다는 것은 멋진 일이라고 생각합니다.  함께 해서 즐거웠고, 함께해서 영광이었습니다. 고맙습니다. 어벤저스. ",srak****,2019.04.25 07:30,124,5
143,10,i'm iron man으로 시작하고 끝나네ㅠㅠ ,변태대머리(skae****),2019.04.24 13:17,124,7
144,10,관람객토르 너무 좋아 아스가디언 나왔으면 ,다시돌아가야지(cano****),2019.04.25 01:23,121,5
145,10,관람객진짜 재밌었어요 요즘 만족스럽게본 영화가 없었는데 어벤져스는 좋아하는만큼 기대한 그 이상으로 재미있어가지고 행복했어요ㅎㅎ!! ,BlackJin(gurw****),2019.04.24 10:49,124,9
146,10,죽기전에 이런 영화를 또 볼수있을까? 히어로물의 장르적 한계를 엄청나게 확장시켜놓은 어벤져스 시리즈의 대미를 장식하는 최고의 명작. ,장미란에게장미란(gtwa****),2019.04.25 01:24,114,3
147,10,관람객개봉했을때 보고 이해안되는 장면이 많아서 마블시리즈 처음부터 시간순으로 다 보고 다시 보니...완전 감동..명작.. ,sera****,2021.02.19 20:05,114,4
148,10,울었다 너무 웅장해서 두번본다 ,정진(bkbk****),2019.04.24 14:39,115,5
149,10,"Ironman의 iron은 '강철` 이외에도 '끝내다, 해결하다` 의 뜻도 있듯, 토니의 아이언맨은 그저 강철수트를 입은 남자가 아닌, 해결사이자 종결자였다. ",eag(eagl****),2019.04.26 03:13,112,4
150,10,아버지의 치즈버거.. ,MRAZLIM(mraz****),2019.04.24 15:27,115,8
151,10,쿠키영상이 없다는건 이미 알고 있었습니다. 근데도 일어날수가 없었어요. ,kang****,2019.04.25 14:41,110,6
152,10,보는 내내 오오거리고 재밌는대사 소리내서 따라하는 무개념20대 커플덕분에 영화가 더 재밌었네요.  어린애들보다 나대는 커플을 피해야할듯 싶음 ,흙(jyou****),2019.04.24 18:34,117,13
153,10,관람객이 이상의 걸작이 뭐가 있을까 싶을 정도로 모든 것이 완벽한 영화. ,dhgh****,2020.06.18 17:20,112,9
154,10,마지막 싸움에서 지리고 아이언맨은 짠했다 ,솔라문스타(glor****),2019.04.24 15:26,110,8
155,10,지금까지의 모든 마블 영화가 앤드게임의 마지막 순간을 위해 제작되었다는 느낌을 받음 ,주화입마(rkdw****),2019.04.25 18:12,109,8
156,9,관람객마블 팬들을 위한 최고의 선물 ,임수완(tyza****),2021.09.07 11:09,107,7
