,별점,리뷰내용,작성자,작성일자,공감,비공감
157,10,와 미친.. 꼭보세요 강추강추!! ,이승민(skdh****),2019.04.24 09:36,117,17
158,10,관람객뭔가 허무해..근데 재밌어 ㅠ ,jinw****,2019.04.24 13:09,104,6
159,10,어벤져스 보러 한국오신다는분ㅋㅋㅋㅋ 일본도 26일 개봉인데 어그로 ㄴㄴ ,Taehwan95(imai****),2019.04.24 09:50,108,13
160,10,스포할 생각도 들지않는 영화를 보고 나온 사람들끼리 그동안의 얘기를 풀고싶어지는 영화네요 10대에 해리포터였다면 제 20대는 어벤져스로 마무리지어지는 그런 영화였어요 영화가 끝나고나서 제 속이 텅빈느낌과 꽉찬느낌 2...,한서정(gjsl****),2019.04.24 16:27,100,6
161,10,관람객마블이 현시점 최고의 제작사인듯 ,황봉알(tjdd****),2019.04.24 21:15,97,5
162,10,관람객닥터 스트레인지 양반 ! 꼴랑 찾아낸 승리하는 미래가 이거였수?  더 찾지 그랬수 .어이 캡틴  .   가정 지키고 싶다는 친구 등 떠밀고 본인은 행복한 미래? ,xion****,2019.04.26 06:16,205,117
163,10,이 영화를 굳이 하나의 독립된 영화로서 평가해야 하나? 2008 아이언맨부터 시작된 마블시네마틱 유니버스의 연계 캐릭터의 서사 액션 전부가 이 엔드게임에 녹여져있다 그리고 11년간 함께해온 어벤져스 원년멤버에 대한 ...,김동환(nanu****),2019.04.26 02:18,92,5
164,10,관람객그냥 안보면 후회함 ㄹㅇ ,스타(ghwl****),2021.11.05 21:35,100,13
165,10,관람객와칸다포에버 채드윅보스만포에버 ,크로니클(zzpo****),2020.08.29 16:55,83,1
166,10,관람객말이 필요없는 최고입니다 ,코스타(hapd****),2021.05.12 20:42,85,3
167,10,쿠키영상은 없습니다. 본편에 쿠키라 할만한 이야기들을 다 풀어내고 완벽한 마침표를 찍습니다. ,perspicacia(hans****),2019.04.24 10:35,89,8
168,10,로다주랑 스칼렛한테 왜이러냐 마블아...로키코인으로 깽판기원갑니다 ,하하하(milb****),2019.04.24 13:15,93,12
169,10,관람객히어로 영화 싫어해서 안보려다가 어쩔수없이 친구에게 반강제로 끌려가서 눈물쏟은 영화 ,생선(wlgk****),2021.01.21 01:20,85,8
170,10,지루하다고 하는 사람들은 마블시리즈를 다 안 본 사람들이 아닐까 싶음. 꼭!!!! 마블유니버스 영화를 다 보고 이거 보세요. 장면 하나하나 다 놓칠 수 없습니다..감동이 다를거에요 ㅠㅠ ,하미니(hami****),2019.04.25 01:22,85,10
171,10,아임 아이언맨. 할때 눈물나옴 ,Dunk(hb12****),2019.04.24 11:45,80,6
172,7,아 진짜 애들 데리고 영화보러 올거면 미리 애들한테 영화관 안에서 어떻게 행동해야 하는지 가르치고 데리고 와라. 주의력결핍인 초딩놈 때문에 짜증나 죽는줄 알았다.  애가 어리면 말도 안해 딱봐도 초등학교 5학년 이상...,태임(s200****),2019.04.25 22:32,92,18
173,10,"재미없다는 사람특징 : 지금까지 마블영화 제대로 안봤음, 그래놓고 지루하다 재미없다 운운, 그 거대한 이야기 이정도면 최고의 마무리 ",이승헌(lemo****),2019.04.25 22:17,94,22
174,10,관람객명작이야 닥터스트레인지가 애들 다시 돌려보낼때 진짜 울뻔 ,정연의(dusd****),2019.04.25 19:53,75,4
175,10,관람객마블영화보면서 울컥한건 처음입니다..꼭 보세요 너무 재밌습니다! ,구한샘(hans****),2019.04.24 12:13,77,6
176,10,관람객말이필요합니까 ,이병욱(bwle****),2020.05.26 22:47,73,3
177,10,이 영화 때문에 SNS를 다 지웠습니다. ,김민수(kim0****),2019.04.24 10:32,82,12
178,10,로키는 어디로 사라졌을까? ,바콩(loyp****),2019.04.27 11:17,70,2
179,10,스포하는 새끼 올해 출근하다 교통사고 당한다 ,빅슈즈몰(choi****),2019.04.24 11:44,147,81
180,10,관람객어벤져스다운 영화였다 ,김주영(rlaw****),2020.06.13 00:38,67,2
181,10,영화다보고 화장실갔는데 영화 내용 엄청 떠들던 분들..;내가 이미 봐서 다행이지 이기적으로 살지 맙시다 ,gksw****,2019.04.24 17:36,75,10
182,8,엔드게임 한 편으로만 보자면 완성도가 떨어지지만 어벤져스 1세대의 마지막으로선 완벽했다. 토니 스티브 행복하길... 나타샤도... ,yehy****,2019.04.24 17:19,108,43
183,10,이십대중반 아가씨때부터 애둘 아줌마까지.나의 청춘에 큰 즐거움이었던 어벤져스 사랑합니다 ,우여니(sids****),2019.04.25 20:01,69,6
184,10,댓글 처음써봐요 어벤져스 3000만큼사랑합니다 하.. 지렸다 ,JM9(a126****),2019.04.24 11:49,69,6
185,9,관람객스포일러가 포함된 감상평입니다. 감상평 보기제목 그대로 엔드 게임. 대단원의 막을 내린다. ,네스타(slne****),2020.05.22 12:39,70,7
186,10,관람객스포를 즈제하겠습니다. 너무 재밋다 정도는 아니지만 좋은 마무리가 아닌가 싶습니다 ,inja****,2019.04.24 11:16,79,16
187,10,관람객할리우드가 보여줄 수 있는 기술의 정점    팝콘무비의 정수                                          그동안 마블을 사랑했던 모든 이에 대한 헌정시 ,snrnskqudtls(fals****),2022.01.09 13:59,65,3
188,10,"누군가는 액션의 분량이 성에 차지않거나 너무 드라마가 많아서 조금 지루할지도 모르겠지만  이 영화는 단순 오락 액션물이 아니고 가상의 유니버스에서 인간 내면의 갈등과 사랑, 선과 악, 웃음,가족애, 동지애를 그리는 ...",bbs7****,2019.04.26 14:53,67,5
189,10,관람객가장 임펙트있는 장면 나는 아이언맨이다 ,방구석날라리(chul****),2019.04.25 06:17,63,3
190,10,관람객이시대에 태어나서 다행이다... ,free****,2019.04.24 13:01,67,7
191,8,다크나이트 라이즈랑 비슷한 느낌. 마블과 SF라는 장르에 대한 오마주와 헌사로 가득하고 깔끔하게 마무리를 지은것은 놀라운 성과이지만 그를 위해서 자연스러움이 많이 희생되었다 ,XRTC(bono****),2019.04.24 13:54,81,21
192,10,관람객고마워요..사랑합니다 마블 ,dong****,2021.01.02 20:15,61,2
193,10,관람객마블 3000만큼 사랑해 ,멍뭉이(nada****),2020.05.09 10:18,61,2
194,10,밤새고  7시15분 첫상영보러왔는데 만석에놀랐고  사들고온 팝콘은  아침부터 보러오신분들께 감히 방해될까봐영화끝날때까지 손도 못대고 버렸지만 이영화를 관람했다는게 감사할뿐이다.영화야 뭐.. 말해뭐하겠어요.  지릴준비...,열심히살자(umen****),2019.04.24 10:34,80,21
195,10,관람객울었다 ㅠ진짜 눈물날만큼 재밌었다 ,ㅡ3ㅡ(sall****),2020.12.20 20:47,58,1
196,10,소름돋는 장면과 눈물이나오는 장면 마지막 배우들의 자필 서명때 나오는 영웅들까지...! 완벽한 영화였습니다 ,T11DH(jinm****),2019.04.24 10:51,67,10
197,10,관람객어벤져스 어셈블!! ,qndu****,2020.05.10 13:43,56,1
198,10,인피니티워가 더 낫다는 의견에는 동의하기 힘드네요 지금까지의 거의 모든 마블 시리즈 영화의 풀리지 않은 떡밥들을 회수하면서 최대한 식상하지 않게 끝맺음을 지었단 점에서 조금 더 좋은 평가를 줄 수 있을것 같습니다 ,npng(kckh****),2019.04.24 19:44,72,18
199,8,미국대장이 날라오는 외국산망치와 번개뚝배기브레이커 잡을땐 개전율과 동시에 지렸다.... ,tmfr****,2019.04.24 11:41,63,10
200,10,관람객역시 재미있었어요 ㅎㅎㅎㅎ ,로미(whkg****),2020.06.28 18:31,55,3
201,10,MCU에서 가장 뿌리깊언던 두 히어로. 지금까지 둘이 다투는 모습을 보며 서로의 이상향이 다르다 생각했지만 실은 누구보다도 서로를 이해하는 사이였다. ,gkgkgkgkgkgkgkgkkg(gbv3****),2019.04.25 22:19,58,6
202,10,어벤져스 11년이라는 대장정의 마침표를 찍는 완벽한 마무리였다.그가 시작한 게임을 그가 끝냈다.액션씬도 마지막인 만큼 진짜 멋있고 웅장했고 스케일도 컷다.아이언맨 캡아 없는 어벤져스 생각도하기싫다ㅠㅠ그리고 타노스 당...,Shind(cys6****),2019.04.25 05:09,55,4
203,10,관람객어벤저스가 마지막이라니 ㅠㅠ여운남네요.. ,융(dbsk****),2019.04.24 19:55,55,4
204,9,관람객재밌긴한데 인피니티워가 더재밌었음 ,이응(pokr****),2019.04.24 11:15,184,133
205,10,관람객정말 재밌는 영화인데 먹먹합니다.. 앞으로 볼 수 없다는 것 때문에요.... ,건시기(bpyu****),2019.04.24 23:53,53,3
206,10,관람객재밌네요 어벤져스 엔드게임 ,멍멍(mild****),2021.09.01 11:35,54,4
207,10,관람객스포는 자제... 많이 울었네요ㅠㅠ ,토깽이(pula****),2019.04.24 14:27,57,7
208,10,관람객어벤져스는 모든게 완벽하다 ,최은영(choi****),2022.01.01 18:54,54,5
209,10,관람객쿠키영상없는데 사람들  안나가고 기대중 ㄷ ㄷ ,원동휘(ohok****),2019.04.24 13:28,59,10
210,10,진정한 영웅은 앤트맨구한 쥐새끼임 ,최프로(trut****),2019.04.25 01:09,52,4
211,10,보기전엔 기대됬지만 보고난후 허전하다 ,Haetpi(tjdg****),2019.04.24 17:34,55,7
212,10,엄복동하과 엔드게임하고 관람료가 같다면서요? ,neon****,2019.04.26 16:25,51,4
213,10,3시간 순삭 ..마지막 전투씬은 제작진들의 혼을 갈아 넣었다.... ,JDH(ekgu****),2019.04.26 01:24,48,2
214,10,제발 재미있었으면한다 ;; 내인생에서 군대가기전 마지막 영화니깐 .. ,압(dlak****),2019.04.24 10:04,59,14
215,10,어벤져스 엔드게임은 영화가 아니다 ,cmhok(cmho****),2019.04.24 21:10,48,5
216,10,이번영화 주인공은 쥐다.. ,송이송이(song****),2019.04.24 15:43,51,8
217,10,"7시 30분 영화보고 바로 쓰는 후기.말잇못...히어로 영화 특유의 액션의 짜릿함은 물론이고,재미,감동,서사 모두를 잡은 완벽한 영화.깔래야 깔 곳이 없습니다. ",워부워부(dndt****),2019.04.24 10:52,54,11
218,10,타노스가 쎄긴 진짜 쎈넘이였음 최강빌런답게. 그렇게 두들겨맞고도 멀쩡히 장갑끼고 나는 필연적인 존재다 이 ㅈㄹ하는거보면 ,지오(lbso****),2019.04.29 12:49,42,0
219,10,관람객3번보고 재개봉으로 또봐도 눈물 펑펑이에요 ,가가갉(qogh****),2020.05.07 17:54,46,4
220,10,내 인생에서 가장 빠른 3시간 이었다. ,형준(smar****),2019.04.26 02:05,45,4
221,10,관람객마블을 보면서 울게 될 줄이야.. 너무 멋있었습니다 ,이윤선(yoon****),2019.04.27 12:14,41,1
222,10,"모든 영웅의 퇴장이 꼭 처절한 전투에서의 장렬한 전사일 필요는 없지 지금의 mcu를 만든 두 주역중 하나에게는 이게 가장 걸맞는 예우, 어울리는 퇴장이었다 ",JH Park(benc****),2019.04.25 21:32,44,4
223,8,정말정말 사랑하는 마블이지만.. 이게 최선인가 띠용하는 장면이 꽤 많았다 마지막인데 토르한테 꼭 그랬어야했어..? ,얌미(cann****),2019.04.27 00:23,48,8
224,8,마블과함께한 내젊은날의 10년.. 마지막 장면 캡틴같구려 ,Jwpapa(wedd****),2019.04.24 15:17,49,9
225,9,아이맥스고 뭐고 다 필요없다 사람들 없는데 가서 봐라  화장실 간다고 들락날락  먹는다고 우걱우걱   뿌시럭 뿌시럭   개짜증남 ,나잡아봐라(inhy****),2019.04.25 10:45,45,6
226,10,아스가디언즈오브갤럭시ㅋㅋㅋ ,DK(ssun****),2019.04.25 03:06,39,1
227,10,모든 장면들이 다 쩔지만 진짜 중간부분에 2012 뉴욕 뽝!!!! 나오고 어벤져스 나오는 장면도 레알 소름....몇년 안된거 같은데 되게 젊어보임ㅠㅠ 엉엉 진짜 나의 10대의 마지막부터 30대까지 함께해줘서 고마워 ...,kiha****,2019.04.27 19:17,40,2
228,10,관람객이시대 최고의 블록버스터.. 만들어주셔서 감사합니다 ,hoon89(yeah****),2022.03.17 09:39,41,5
229,10,말도 못하고 봤음. 히어로물 보면서 눈물 날줄 몰랐다. 액션물이 아니라 한편의 드라마. 펑펑 터지는 거 기대하고 갔다가 먹먹해지고 왔다. ,비야내려라라(gotk****),2019.04.27 04:27,38,3
230,10,2008년 이후 모든 마블 사가와 함께 해왔다면 만점이 응당 과하지 않다. 이제껏 어벤져스만 보면 왜 모이면 솔로무비보다 항상 아쉽나 했지만 처음으로 완전체가 모여 캡틴이 어셈블을 외치기 위해 그동안 숨죽여 왔던 것...,WonderBoy(schm****),2019.04.26 08:07,36,3
231,10,관람객영화 재밌게 잘 봤습니다.감사합니다. ,AlphaSSC(dltm****),2020.10.04 11:44,34,2
232,10,관람객완벽한 결말 이런 영화는 다시 나올 수 없을 만큼 완벽하다 ,U프로디테(leeu****),2019.04.26 05:25,34,2
233,10,딱 이번년도 개봉한 한국영화의 100배쯤 잼있습니다 ,sd54****,2019.04.24 19:36,38,6
234,8,관람객명불허전 입니다  꼭보세요 ,shal****,2020.09.13 21:27,41,9
235,10,관람객어벤져스들 전부 소집됫을때 계속소름;;;; ,프렌독(frie****),2019.06.19 10:31,30,0
236,10,관람객눈물난다 보내시싫다... ,중고양발(dhki****),2019.04.28 22:17,30,0
237,10,토니와 같은 사랑을 나누고 싶은 캡틴이야 말로 영화가 우리에게 전달하고 싶은 말이 아닐까? ,이학승(greg****),2019.04.26 16:52,32,2
238,10,관람객나의 토르를 돌려주세요 ,황보숙(hbs7****),2019.04.27 23:22,33,3
239,10,캡틴 아메리카 ..당당히 제 몫을 해냈다☆ ,bill****,2019.04.24 22:19,33,3
240,8,관람객토를를 왜..? 재미있긴했는데 ,ey08****,2019.04.26 01:54,46,16
241,10,마지막 전투씬은 단연코 인생 최고 3시간동안 버릴 장면이 없다 ,새우(taew****),2019.04.25 02:15,30,1
242,9,관람객잘가요 어벤져스 그동안 고생했어요 ,문기(gye1****),2020.05.01 19:07,31,2
243,10,댓글ㅋㅋㅋ쳐보지도않고 베플되고싶어서 씹 오글거리는 댓글들 써재끼네ㅋㅋ ,블랙탄(blac****),2019.04.24 09:21,67,38
244,10,관람객인피니티워가 시원한 다크판타지류 액션영화엿다면 엔드게임은 10년의 시간을 정리하는 휴먼드라마네 sf를 보고 이만큼 감동을 할수 잇을런지 시리즈물중에 어벤져스를 능가하는 작품은 나오기 힘들듯 어벤져스 어셈블 포에버 ,우리폼(airb****),2020.03.12 15:00,30,2
245,10,존잼탱입니다 꼭보세요 ,ilov****,2019.04.24 10:07,40,12
246,9,관람객잘가요 어벤져스 그동안 고생했어요 ,문기(gye1****),2020.05.01 19:07,29,2
247,10,하루종일 할 수도 있어. ,불량곰탱(jinn****),2019.04.25 06:11,32,5
248,10,정말 이건 명작이다 그러나 토르는... ,첼로인(cell****),2019.04.25 19:43,29,3
249,10,덕분에 핫도그에 마요네즈 뿌려먹어봄 ,우럭매운탕(sona****),2019.04.25 07:06,29,3
250,10,관람객진짜 꼭봐야합니다 평점 3000만큼 주고싶네 ,인생살기힘듬(tmde****),2019.04.25 19:42,30,4
251,10,관람객꼭 봐야 한다. 꼭. 꼭. ,BIAZO(xord****),2019.04.24 10:49,30,4
252,10,관람객3시간이 1시간 같다 진짜 최고였음 근데 토르 꼭 그렇게 묘사해야만 했나ㅠ ,붕붕이(hy2m****),2019.04.29 12:39,26,1
253,10,마블이니까 잘 끝낼거라 예상은 했다만 이렇게 완벽한 피날레라니. 난 과거 여행만 하다 끝나진 않겠지 했는데 역시나 마지막에 모으고 모아놨던걸 그냥 뽜아아앙 터트려 주는데 온몸에 전율이 확 오르고 진짜 내 20대를 책...,Damien(yoos****),2019.04.27 23:14,27,2
254,8,아쉽다 솔직히 아쉬운 점들이 많음 ,랄로(apri****),2019.04.24 15:01,72,47
255,10,관람객재미있다아 ,shal****,2020.05.11 17:30,25,1
256,10,관람객기대함대로. ,박민호(park****),2020.05.14 13:22,26,2
257,10,인류가 볼수있는 가장 화려하고 감동적인 영화 ,청노루(blue****),2019.04.24 19:41,32,8
258,10,"관람객3000만큼 재밌었고 감동, 유머까지 ㅠㅜ3시간이아니라 좀 더 길었으면 하는 마음이 생깁니다♥♥ ",ghkdtmdgml(anad****),2019.04.24 12:27,33,9
259,10,관람객3시간동안 넋놓고 봤다... ,금속문화재(hj92****),2019.04.25 06:11,24,1
260,10,관람객극한직업보다 3000배 재미있음.. ,ipra****,2019.04.26 00:30,26,3
261,10,"mcu 특유의 영상미와 연출, 짜임새가 매우 만족스러웠다.당분간 다른 영화를 보아도 이런 감탄과 감동과 재미는 오지않을것 같다.3시간짜리 영화지만 엔딩 직전에 이제 영화 반절 본건가? 싶을 정도로 3시간의 압박은 없...",apxl****,2019.04.24 16:13,26,3
262,10,좋은 추억을 주어서 고마워요 ,비버(zkqm****),2019.04.24 13:07,27,4
263,10,전투씬 진짜 개소름 ...한번 더 봐야지 ㅋ ,김동하(ehdg****),2019.04.27 23:15,22,0
264,10,역사상 전무후무한 최고의 히어로 영화다 ,이주혁(wnfk****),2019.04.24 19:21,26,4
265,10,관람객웃고 울고 .. 넘모재밌는것 ,Pentacode(rebe****),2019.04.26 02:07,22,1
266,10,당신들의 마지막 전투에 함께하게 되어 영광이였습니다.감사합니다 마블. ,전이안(zizh****),2019.04.25 19:41,23,2
267,10,정말 감동과 대단원의 막... ,에어보이컷(duse****),2019.04.24 10:49,23,2
268,10,관람객마실것사서 영화관 입장하지마세요 방광터집니다 ,jyj1****,2019.04.24 17:55,25,4
269,10,관람객너무 감동적이고 웃기고 아쉬운마음으로 아주 재밌게 봤습니당~~!! ,유한(dbsd****),2019.04.24 21:50,21,1
270,10,관람객역시 마블 대박입니다 후반부 액션 대박이에영 소름돋음 웃음포인트도 있고 재밌어요 ,ㅍㅍ(yeon****),2020.05.01 15:55,22,2
271,10,Avengers Assemble!! ,형성빈(kkh4****),2019.04.25 22:19,22,2
272,10,관람객마블 시리즈 중 가장 인상깊게 본 것 같아요 ,ma1z****,2019.04.24 21:50,22,2
273,10,닥터 스트레인지가 본 경우의수가 쥐가 버튼 밟을 확률임 ,shot(euns****),2019.04.28 18:48,23,3
274,10,관람객어벤져스 너무 그리울거 같아요ㅠㅜ ,이네(inei****),2019.06.19 12:35,19,0
275,10,어벤져스를 볼수있는 시대에 태어남에 감사함을 느낄 수 있는 영화. ,LilWayne(ojst****),2019.04.27 07:39,21,2
276,10,아주 오랜된 친구들을 떠나보는 마음... 3시간은 충분하지 않았다 ,김따뚜(khj1****),2019.04.25 09:49,21,2
277,10,최고의 엔딩 10년을 함께 해 온 팬들을 위한 최고의 작품이라고 생각해요잎으로의 10년도 더 기다려지네요 ,rnal****,2019.04.24 10:49,24,5
278,10,스포하는것들은 손가락을 토르도끼로   절단 하거나타노스 주먹으로 주둥이를  막아버리는 법안이 나왔으면한다 ,지리산작두(20bo****),2019.04.24 14:57,25,6
279,10,지금 다시봐도 그냥 역대급이다 ,건빵(bigs****),2020.03.03 15:27,19,1
280,10,청춘을 함께해줘서 감사합니다 ,rmfb****,2019.04.27 07:32,20,2
281,10,관람객진짜인생영화다  온몸에 전율이 몇번 왔는지 모른다. ,mylo****,2019.04.24 21:50,20,2
282,10,관람객으벤져스! 어셈블.이한마디로 끝 ,센스(kbh6****),2020.05.01 20:13,21,3
283,10,아 너무 좋아여 ㅠㅠ 가슴이 벅차올라여 ,ms2i****,2019.04.24 10:49,21,3
284,9,이 영화 보면서 캡틴마블 활약하는 장면에 캡틴마블 대신 전성기 토르 넣어서 생각해보세요 놀랍도록 자연스럽고 개연성 있고 인피니티 사가를 마무리하는 멋진 전개가 됩니다. 이제 왜 토르가 복수도 못하는 찌질이 돼르가 될...,magi****,2019.05.04 02:45,23,5
285,10,다필요없고 캡아vs타노스 3분이 3시간러닝타임에 꽃이다. 그것만 다시보러 또간다. 가장 현실적인 액션. 캡마?넌 그냥 우주선 파괴용. ,재키찬(bdle****),2019.04.25 09:42,32,14
286,7,엄청 나게 꿀잼은 아니었다그냥 아련한 기분.. 안녕 어벤져스 ,Leuuuny(leuu****),2019.04.24 13:43,58,40
287,10,관람객토니스타크 살려내서 10년 더 나왔으면... ,himz****,2019.06.04 01:33,17,0
288,10,영화끝나고 치즈버거 먹으러가자.... ,미용계에서 부자(qkdt****),2019.04.24 13:08,21,4
289,10,타노스가 귀농을 한 후 덜구운 굽네 고추바사삭이 되엇꼬캡틴아메리카가 알고보니 하이드라인데다가 아스가르드를 차지하게 되엇읍니다. ,밀런(izun****),2019.04.24 12:20,25,8
290,10,엔드게임 자체가 수작이었다기보단 지난 수년간 전세계 팬들을 위해 최고의 영상과 스토리로 SF계의 한 획을 그어준 마블 관계자들 모두에게 고맙다는 이야기를 전하고 싶습니다. 정말 고생 많으셨습니다. 잊지 못할 영화였습...,OnePieceOnly(abg1****),2019.04.29 12:35,16,0
291,10,미국이 아닌 진정한 마블펜들을 위한 선물같은 영화.내 돈주고 보고 뭔가 내가 더 이득 본 느낌.한국영화가 아니라 한국영화제작사가 반드시 보고 배워야하는 영화. ,두부공자(ahwa****),2019.04.27 21:00,17,1
292,10,쥐가 세상을 구했습니다 ,jun(stor****),2019.04.24 23:29,18,2
293,10,정말 재밌었고 11년의 대장정의 끝맺음으로서도 아주 좋았다 제발 스포충들은 스포좀 하지마 명대사도 하지마 그냥 아무것도 하지마 재밌다는 말이면 충분하다 ,드암(whgd****),2019.04.24 10:51,19,3
294,10,관람객완전 러블리했다...ㅜ ,야생소녀(csh9****),2019.04.24 12:16,20,4
295,10,여러모로 당황스럽고 황당했다 ,스트라빈스(jjhe****),2019.04.24 10:37,21,5
296,1,사실 엉성한 구성에 늘어지는 장면들을 너무 많이 넣어놔서 막판 클라이막스까지 가는 길이 꽤나 험난합니다. 다만 마무리는 어찌어찌 지은 것 같네요. 6점 영화. 평점 밸런스 위해 1점 갑니다 ,낄삼(piah****),2019.04.24 16:02,29,13
297,8,몬가아쉽네 너무기댈했나? ,미요미요(a174****),2019.04.24 15:48,43,27
298,10,관람객3시간 짜리 러닝타임을 가진 긴영화 였는데 생각나는건 아엠 아이언맨 밖에없다... ,이정준(godo****),2019.06.21 14:12,15,0
299,10,관람객인생에 손꼽히는 영화입니다 ,햇살담은토끼조림(sirp****),2019.06.19 12:29,15,0
300,10,너무 재밌었지만 마음이 허 하다... ,빨간레스폴기타(asdk****),2019.05.05 20:45,15,0
301,10,4월29일 밤9시 건대입구 CGV 4층 3관 . E열 7.8 자리에 앉은 커플때문에 정말! 다리로 계속 의자건드리고 미치는줄!!! 정말 미치는줄 알았음!!! 어케 둘중에 하나도 안말리고 딱 끼리끼리 만나서 그렇게 기...,Pernilla(kimb****),2019.04.30 09:26,16,1
302,10,어벤져스다모일때 소름! 감동적이고 눈물나네요 ,naca****,2019.04.27 23:15,17,2
303,10,아이언맨으로 시작해서 아이언맨으로 끝나다.정말 최고다. 꼭 보길 바란다. ,하늘초원(kang****),2019.04.25 19:48,19,4
304,10,관람객전율! 카타르시스! 오르가즘! ,Whale(wooj****),2022.04.13 22:25,35,20
305,10,관람객3시간이 짧았던 영화!!마지막이라 너무 아쉽ㅠㅠ ,택신(gksw****),2019.04.30 21:17,14,0
306,10,관람객존잼이에요 스포하고 싶어 미치겟네요 ㅠㅠ 또 보러 갈거예요 ,희(pphu****),2019.04.24 19:33,15,1
307,10,관람객여운이많이남네요. 좋은영화입니다 ,rlar****,2019.04.24 13:08,15,1
